video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"IWghDdBpaF0","新しくスマホ買った次の日に新機種出た【アニメ】","2024-10-09T10:00:18Z","UCWtLzcASRAjlVhKibLUCuEw","はじめまして松尾です","Comedy","24.18.10","[none]","400715","13868","0","591","https://i.ytimg.com/vi/IWghDdBpaF0/default.jpg","False","False","ーーーーーーーーｷﾘﾄﾘーーーーーーーーたまに下ネタがあります。親の前で大音量で流してしまった場合はもう全てを諦めてください。もう遅いです。ｷﾘﾄﾘ線のところでお使いの端末を切り取ってもいいです。ーーーーーーーーｷﾘﾄﾘーーーーーーーー🦑実写https://www.youtube.com/channel/UC2yAsXIdJPCT6JhWkQfpfGA/videos🐭ツイッターhttps://twitter.com/@20hajimemashite🐔インスタhttps://www.instagram.com/omuraisuumaidesu/🐙放置ゲームhttps://apps.apple.com/jp/app/%E3%81%B1%E3%81%A1%E3%82%87%E3%81%B5%E3%81%81-%E3%81%9D%E3%81%BE%E3%81%A1%E3%82%87%E3%81%B1-%E3%81%9D%E3%81%BE%E3%81%A1%E3%82%87%E3%81%B1%E3%81%9D/id6504095108"
"cDkwcu5AdbY","秋山歌謡祭が大好評につき、●●歌謡祭を開催します。","2024-10-09T08:00:32Z","UCDXKEmr_kTXrj6L2uDPYrtg","メモ少年","People & Blogs","24.18.10","[none]","306801","13319","0","695","https://i.ytimg.com/vi/cDkwcu5AdbY/default.jpg","False","False","アーティスト秋山が歌い続ける音楽番組「秋山歌謡祭」が「ピノ」とコラボした【ピノ歌謡祭】🍨「ピノ」をテーマに書き下ろした新曲２曲を披露！ ◇視聴方法10月中旬に発売される「ピノ」を購入して、パッケージに掲載されたQRコードから視聴可能！配信期間：2025年3月31日（月）まで詳しくは「ピノ」公式Xで▼https://twitter.com/morinaga_pino＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝【秋山歌謡祭2024】見逃し配信中▷https://youtu.be/f38JQg0dde4📗ストーカー本「ロバートの元ストーカーがテレビ局員になる。〜メモ少年〜」▶︎Amazon：https://www.amazon.co.jp/dp/4065283701▶︎honto ：http://honto.jp/netstore/pd-book_31665885.html▶︎楽天：https://books.rakuten.co.jp/rb/17149756/?l-id=search-c-item-text-01🎥ストーカー動画 　㊗️1000万回再生超え！▶︎https://youtu.be/sOqCuGZbnhI🕊メモ少年X（@denkinokishida）▶︎https://twitter.com/denkinokishida#ロバート秋山　#秋山歌謡祭　#メモ少年#ピノ歌謡祭 　#ピノTV　#秋山竜次　#ロバート"
"i5fRJtuYR5E","闇金ウシジマくん。最終回【492話  ウシジマくん(78)】","2024-10-08T10:00:46Z","UCotZfbYZEgBMFTLmX_Oa9wg","闇金ウシジマくん【公式】","People & Blogs","24.18.10","うしじま|ウシジマくん|ウシジマクン|闇金|闇金ウシジマくん|闇金ウシジマクン|ウシジマ|裏世界|ヒューマンバグ大学|ヒューマン|バグ大学|ヒューマンバグ|ヒューバグ|真鍋昌平|うしじまくん","1189880","13710","0","1950","https://i.ytimg.com/vi/i5fRJtuYR5E/default.jpg","False","False","【ウシジマくん編はこちら】https://www.youtube.com/playlist?list=PLIWU1UE2htjCIdaojbrA6UPSCBeR7WzAX「闇金ウシジマくん」が、YouTube漫画動画でもまた金を貸す！利息は１０日五割(トゴ)！！！！社会の底辺を生きる救いようのない人間...身体を売って稼ぐセクシーな女性たち...暴力で弱者を支配する 社会のクズ…今日も様々な人間がカウカウファイナンスを訪れる。このチャンネルでは名作「闇金ウシジマくん」のダークストーリーを、毎週３回(火・金・土)更新していきます。ぜひチャンネル登録・コメントをよろしくお願いします。＃闇金ウシジマくん公式 X (旧Twitter)↓https://twitter.com/UshijimaCowーーーーーーーーー『闇金ウシジマくん』作：真鍋昌平発行：小学館https://comics.shogakukan.co.jp/book-series?cd=16092ーーーーーーーーー＜声の出演＞丑嶋馨：伊藤タカユキ＜動画演出＞株式会社ケイコンテンツ"
"myC_row8lIo","れいちゃん一人暮らしの引っ越し手伝い行ったらまじでとんでもねぇ物出てきて尻強打事件勃発😂リーサ引っ越しセンターは多分一番見積もり低くやってあげる自信あるwてか人の引っ越したのしいのってなぁぜなぁぜ？","2024-10-09T11:00:53Z","UCJyGoLz_sLHHHI1uEPg6UhA","仲里依紗です。","People & Blogs","24.18.10","仲里依紗|仲里 依紗|なかりいさ|ナカリイサ|Naka Riisa|Nakazato Riisa|仲依 里紗|仲里依紗です|Naka Riisa desu","798733","16326","0","396","https://i.ytimg.com/vi/myC_row8lIo/default.jpg","False","False","InstagramとXもフォローよろしくね❤️Instagram☆☆☆https://instagram.com/riisa1018nakaX☆☆☆https://twitter.com/riisa1018nakaTikTok☆☆☆https://vt.tiktok.com/ZSd6n8KmE/👗RE.オフィシャル通販サイト👗https://1989re.com/🎀RE.のインスタ🎀https://www.instagram.com/re._oyoufukuyasan_💙RE.れいちゃんのインスタ💙https://www.instagram.com/re._reichan_/仲里依紗をみまもる会💁‍♀️https://www.instagram.com/mimamori_riisaスタッフX🙇‍♀️https://x.com/nakariisa_staff#仲里依紗 #引っ越し"
"_ItQuhtRQ0w","全面抗争ドッキリでガチで〇〇発生！？10人ニキとレオが暴れまくる！｜【Breaking Downドッキリ】ABEMAで配信中！ #アベマでbreakingdown","2024-10-08T11:00:42Z","UClPKS7S62cwYYaq6udr-G-Q","ABEMA 格闘【公式】","Sports","24.18.10","ABEMA|AbemaTV|アベマ|あべま|abema","781532","2693","0","382","https://i.ytimg.com/vi/_ItQuhtRQ0w/default.jpg","False","False","https://abe.ma/3TXq5Sa続きはこちらから⤴️※この番組はドッキリです▼【アプリ早割 最大20％OFF】お得な会場チケットはこちらhttps://breakingdown.jp/▼PPV前売りチケットはこちら(公式アプリのお試し登録でPPVが最大35%OFF)https://bdlive.jp/▼番組詳細Breaking Down史上最もシャバい奴が決まる新企画『Breaking Downドッキリ』ドッキリを仕掛けられるのは#SATORU #こめお #樋口武大 #井原良太郎 #レオ #ジョリー #啓之輔 #10人ニキ#ABEMA #朝倉未来※朝倉未来選手と平本蓮選手の試合直前に撮影した映像ではありません。━━━━━━━━━━━━━━━━━━━━━━ABEMAはご自宅のテレビの大画面でも楽しめます視聴方法はこちら▶︎https://contents-abema.com/tv-howto-basic/恋愛：https://www.youtube.com/@Love_ABEMA  夜あそび：https://www.youtube.com/@yoasobi_ABEMA  バラエティ：https://www.youtube.com/@Variety_ABEMA  アベプラ：https://www.youtube.com/@prime_ABEMA  ニュース：https://www.youtube.com/@News_ABEMA  格闘：https://www.youtube.com/@Fight_ABEMA  今日好き：https://www.youtube.com/@kyousuki_ABEMA  オオカミ：https://www.youtube.com/@ookami_ABEMA  恋ステ：https://www.youtube.com/@koisute_ABEMA  将棋：  https://www.youtube.com/@Shogi_ABEMA  K-pop：https://www.youtube.com/@Kpop_ABEMAサッカー：https://www.youtube.com/@ABEMA_soccerMリーグ：https://www.youtube.com/@m-leagueFリーグ：https://www.youtube.com/@f_leagueチャンス：https://www.youtube.com/@chance_ABEMAHIPHOP：https://www.youtube.com/@Hiphop_ABEMAネオバズ：https://www.youtube.com/@KirinukiVariety_ABEMA恋ステ：https://www.youtube.com/@koisute_ABEMALDH：https://www.youtube.com/@LDH_ABEMAアニメ：https://www.youtube.com/@Anime_ABEMA━━━━━━━━━━━━━━━━━━━━━━▷公式SNSでも見どころ配信中！公式Instagram：https://www.instagram.com/abema_official公式LINE：https://line.me/R/ti/p/%40abema公式Twitter：https://twitter.com/ABEMA公式Facebook：https://www.facebook.com/ABEMAofficial ▷ABEMAアプリをダウンロード(登録なし・無料)iOS：https://abe.ma/2NBqzZuAndroid：https://abe.ma/2JL0K7b※YouTubeの動画には一部ミュート(消音)となっている部分がございますのでご了承ください※YouTubeの動画には掲載期限があり、予告なく掲載をおろす場合がございますのでご了承ください"
"z8IbWq9KfFQ","【頂き女子りりちゃんの頂きマニュアル徹底分析①】総額1億5千万円以上のお金を頂いた究極の人心掌握術とは？","2024-10-08T10:07:48Z","UCFo4kqllbcQ4nV83WCyraiw","中田敦彦のYouTube大学 - NAKATA UNIVERSITY","Entertainment","24.18.10","#中田敦彦|#オリエンタルラジオ|#オリラジ|#RADIOFISH|歴史|世界史|日本史|授業|勉強|受験|教育|自己啓発|講演|エクストリーム授業|経済|ビジネス|文学|現代社会|成功|哲学|教育系|PROGRESS|お金|XENO|経営|YouTube大学|偉人|芸術|日本|東京|JAPAN|TOKYO|心理|人間関係|コミュニケーション|成長|政治|時事|社会|ニュース|健康|テクノロジー|漫画|アニメ|医学|WinWinWiiin|仕事|投資|シンガポール|藤森慎吾|オリラジ|頂き女子|りりちゃん","721874","11776","0","976","https://i.ytimg.com/vi/z8IbWq9KfFQ/default.jpg","False","False","【動画目次】00:00 OP10:10 頂きマニュアルの完成度15:37 頂きマニュアルの中身17:21 目的設定19:48 キャラ設定25:56 ターゲット選定31:52 ギバーおぢの特徴35:38 狩り場37:43 頂きマニュアル3ステップ51:07 次回予告この動画の前編・後編はこちら前編：https://youtu.be/z8IbWq9KfFQ後編：https://youtu.be/jTxM53xpVOM「頂き女子りりちゃんについて話す会」イベント開催10/23（水）OPEN18:30 / START19:00阿佐ヶ谷ロフトAhttps://www.loft-prj.co.jp/schedule/lofta/295036りりちゃんXhttps://x.com/inu2narenakatta中田敦彦主催のコミュニティ「PROGRESS」はこちらhttps://www.nakataatsuhiko.com/discord中田敦彦のトークチャンネルはこちらhttps://www.youtube.com/@nakatatalks中田敦彦公式サイトはこちらhttps://www.nakataatsuhiko.com"
"yVbt51hnK4s","少し見ない間に変わり果てた姿になったお絵描きバトルゲーム【Draw&Guess】","2024-10-08T08:00:40Z","UCZMRuagdTBKmmrFtSMN48Xw","牛沢","Gaming","24.18.10","ゲーム|game|実況|ゲーム実況|牛沢|龍が如く|名を消した男","639260","16256","0","567","https://i.ytimg.com/vi/yVbt51hnK4s/default.jpg","False","False","結果発表の溜めだけはもどしてメンバー：牛沢 ガッチマン キヨ レトルト【X (旧twitter)】http://twitter.com/ushizawa【単発動画再生リスト】https://www.youtube.com/playlist?list=PLyqi9vd697GIcyXz4h8M-S64h6b6iKUq4【全ての実況プレイpart1リスト】https://www.youtube.com/playlist?list=PLyqi9vd697GKTeNMecWrWAV7h9NHrTHkN"
"le0ltQAeSuc","ITZY GOLD M/V Teaser 1","2024-10-08T15:00:01Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","Music","24.18.10","JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|MV|ITZY MV|ITZY MUSIC VIDEOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|ITZY?ITZY!|ITZY CHECKMATE|CHECKMATE|ITZY COMEBACK|SNEAKERS|Boys Like You|CHESHIRE|KILL MY DOUBT|CAKE|BORN TO BE|UNTOUCHABLE|GOLD","1402914","147895","0","11430","https://i.ytimg.com/vi/le0ltQAeSuc/default.jpg","False","False","ITZY GOLD M/V Teaser 1ITZY GOLDhttps://ITZY.lnk.to/GOLD🌟 ALBUM RELEASE  2024.10.15 TUE 6PM (KST) | 5AM (EDT)[ITZY Official]▶ https://www.youtube.com/c/ITZY▶ https://www.instagram.com/itzy.all.in.us▶ https://www.tiktok.com/@itzyofficial▶ http://www.twitter.com/ITZYOfficial▶ http://www.facebook.com/OfficialITZY▶ https://www.weibo.com/u/7462077750?is▶ https://bit.ly/3Rsfldt▶ http://ITZY.jype.com#ITZY #ITZYComeback #ITZY_GOLDCopyrights 2024 ⓒ JYP Entertainment. All Rights Reserved"
"iH2-L45PEhs","【太田上田＃４６０①】上田さんとの旅行中にえなりさんがおかしくなりました。","2024-10-09T08:00:27Z","UC0M8YI6T69ZgGxWERk681tQ","太田上田【公式】","Entertainment","24.18.10","太田上田|爆笑問題|太田光|くりぃむしちゅー|上田晋也|中京テレビ|大田上田|えなりかずき|EK|上田噺|上田漫談|otaueda","285928","4629","0","361","https://i.ytimg.com/vi/iH2-L45PEhs/default.jpg","False","False","◎本編まるごと＆未公開シーンはHuluで配信中！https://www.hulu.jp/ota-ueda/?cmp=10301&waad=tRL48IoG&gclid=EAIaIQobChMI3-Twqp326AIVEz5gCh3HrwbmEAAYASAAEgKFZvD_BwE◎ナゴヤ発！TV配信サービス「Locipo（ロキポ）」でも１週間見逃し配信中！https://locipo.jp/playlist/5d291f4d-18b1-45f8-9503-f8b5c2d4fd1b■番組公式HP　https://www.ctv.co.jp/otaueda/■X　https://twitter.com/otaueda#太田上田 #太田光 #上田晋也 #爆笑問題 #くりぃむしちゅー#えなりかずき #EK #上田噺 #上田漫談 #otaueda"
"c7E-tgmFuzw","【推しの子】B小町 / POP IN 2【MV short】","2024-10-06T10:30:12Z","UCe99rWETP-MludmmCqUuBRw","TVアニメ【推しの子】公式チャンネル","Film & Animation","24.18.10","[none]","8600048","229386","0","8280","https://i.ytimg.com/vi/c7E-tgmFuzw/default.jpg","False","False","「POP IN 2」歌：B小町 ルビー（CV：伊駒ゆりえ）、有馬かな（CV：潘めぐみ）、MEMちょ（CV：大久保瑠美）作詞：つむぎしゃち　作曲：久下真音、つむぎしゃち　編曲：久下真音✦RELEASE✦TVアニメ「【推しの子】」キャラクターソングCD Vol.4歌：B小町 ルビー（CV：伊駒ゆりえ）、有馬かな（CV：潘めぐみ）、MEMちょ（CV：大久保瑠美）税込価格：1,650円発売日：2024年10月9日（水）発売・販売元：株式会社KADOKAWA=========================✦INTRODUCTION✦新たな舞台の幕が開く──人気マンガ『東京ブレイド』の舞台稽古が始まった。劇団ララライの役者達に囲まれ、大きく飛躍するかな。かなの才能を認めながら、ライバル心を激しく燃やすあかね。才能と熱意のある役者が集う中、アクアは演技すらも利用してアイの死の真相を追い続ける──。そしてアイドルとして母の背中を追い続けるルビーは……。✦STAFF✦原作：赤坂アカ×横槍メンゴ（集英社「週刊ヤングジャンプ」連載）監督：平牧大輔助監督：猫富ちゃお、仁科くにやすシリーズ構成：田中 仁キャラクターデザイン：平山寛菜サブキャラクターデザイン：澤井 駿、渡部里美、横山穂乃花総作画監督：平山寛菜、渡部里美、横山穂乃花、稲手遥香、監物ケビン雄太アクションアニメーター：あもーじーメインアニメーター：早川麻美、水野公彰、室賀彩花美術監督：宇佐美哲也(スタジオイースター)美術設定：水本浩太(スタジオイースター)色彩設計：石黒けい撮影監督：桒野貴文編集：坪根健太郎音楽：伊賀拓郎音響監督：高寺たけし音響効果：川田清貴アニメーション制作：動画工房✦CAST✦アクア：大塚剛央ルビー：伊駒ゆりえ有馬かな：潘めぐみ黒川あかね：石見舞菜香MEMちょ：大久保瑠美姫川大輝：内山昂輝鳴嶋メルト：前田誠二鴨志田朔夜：小林裕介鮫島アビ子：佐倉綾音吉祥寺頼子：伊藤 静雷田澄彰：鈴村健一GOA：小野大輔金田一敏郎：志村知幸アイ：高橋李依✦WEB✦https://ichigoproduction.com/✦X（旧Twitter）✦@anime_oshinoko　#推しの子"
"mzXr9B8gYxU","マッシブーンとフェローチェの誕生日会【ポケモン剣盾】【ポケモンSV】【ゆっくり実況】","2024-10-08T11:00:52Z","UCu0HaR1uI4R8gbdHnd5GWAQ","ぽへチャンネル","Gaming","24.18.10","ポケモン|ポケモン剣盾|ソードシールド|ぽへ|ぽへチャンネル|ゆっくり|ゆっくり実況|マッシブーン|霊夢|魔理沙|任天堂|ゲーム|ゲーム実況|ソード|シールド|ランクマ|人気|ダイマックス|DLC|ポリ2|ポリゴン2|レジェンズ|ポケモンSV|スカーレット|バイオレット|ポケモンホーム|藍の円盤|ZA|レジェンズZA|レギュH|フェローチェ|剣盾|茶番","314583","10596","0","741","https://i.ytimg.com/vi/mzXr9B8gYxU/default.jpg","False","False","誕生日当日の投稿でないのは、誕生日会ってだいたい少しズレたときにやるのでその再現です。嘘です風邪ひいたからです。■Twitter→https://twitter.com/pohe_poke■サブチャンネル→https://www.youtube.com/channel/UCETtGOQeHRwD1QpxR-7Eveg/videos■ED曲「Ceiling Star」chair/ちぇあさんのサイト…https://kuusouriron.com/※この動画は【東方project】を基にした二次創作です。東方Projectの二次創作ガイドラインhttps://touhou-project.news/guideline/■BGM、効果音提供サイト(一部抜粋)・魔王魂…http://maoudamashii.jokersounds.com/・ニコニ・コモンズ…http://commons.nicovideo.jp/・MusMus…http://musmus.main.jp/・甘茶の音楽工房…http://amachamusic.chagasi.com/・フリー音楽素材 H/MIX GALLERY…http://www.hmix.net/#ゆっくり　#ポケモン　#ポケモンSV"
"wR3mVESbRHI","【注意喚起】警察から電話がかかって来ました【拡散求む】","2024-10-08T11:00:06Z","UCGl4oWkMUpTzcJpUI5dFeLA","都市ボーイズ","Entertainment","24.18.10","都市ボーイズ|都市ミナ|都市ミナティ|オカルト|怪談|怪異|怖い話|岸本|はやせやすひろ|不思議|ミステリー","464420","9333","0","760","https://i.ytimg.com/vi/wR3mVESbRHI/default.jpg","False","False","都市ボーイズチャンネル＃528【注意喚起】警察から電話がかかって来ました【拡散求む】【メンバーシップ登録はこちらから！】https://m.youtube.com/channel/UCGl4oWkMUpTzcJpUI5dFeLA/join【都市ボーイズ公式グッズストア】https://toshiboys-store.jp【はやせ初単著ご購入】⇒https://www.amazon.co.jp/闇に染まりし、闇を祓う-はやせやすひろ/dp/4763140930#detailBullets_feature_div【OP・ED動画】作成者⇒THC OCCULT RADIO TomoさんURL⇒https://www.thcot13.com【編集】オサナイリュウジ【楽曲提供】LAMP BGM【音源】サイト名⇒甘茶の音楽工房（英語表記＝Music Atelier Amacha）作曲者⇒甘茶（英語表記＝Amacha）URL⇒https://amachamusic.chagasi.com/サイト名⇒効果音ラボURL⇒https://soundeffect-lab.info/sound/anime/サイト名⇒pixabayURL⇒https://pixabay.com/ja/videos/【都市ボーイズプレゼント・ファンレター】〒１６０-００２３ 東京都新宿区西新宿三丁目3番 13号　西新宿水間ビル6階 「都市ボーイズ　宛」※手作りの食品、冷蔵・冷凍が必要な「なまもの」の受付はできかねますのでご了承願います。#警察　＃電話"
"g68zwAkFWO4","清 竜人25 - Will you marry me ? / THE FIRST TAKE","2024-10-09T13:00:08Z","UC9zY_E8mcAo_Oq772LEZq8Q","THE FIRST TAKE","Music","24.18.10","the first take|firsttake|ファーストテイク|ふぁーすとていく|一発撮り|TFT|音楽|音楽番組|清竜人25|清竜人|清さきな|頓知気さきな|清凪|根本凪|清真尋|林田真尋|清ゆな|チバゆな|Will you marry me ?|一夫多妻制","1025565","19657","0","1102","https://i.ytimg.com/vi/g68zwAkFWO4/default.jpg","False","False","「THE FIRST TAKE」は、一発撮りのパフォーマンスを鮮明に切り取るYouTubeチャンネル。第481回は、前代未聞の”一夫多妻制アイドルグループ” 清 竜人25が登場。解散から7年の時を経て復活を果たした彼らが披露するのは、2014年結成時のデビュー曲をリアレンジした「Will you marry me ?」。TikTokにてポップなダンスが流行中の本楽曲を、新たな4人の“夫人”とともに多幸感溢れる一発撮りにて披露する。STREAMING & DOWNLOAD: https://erj.lnk.to/55AafJ■清 竜人25　OFFICIALWeb Site: http://www.kiyoshiryujin.com/kr25_2024/YouTube: https://www.youtube.com/@kiyoshiryujinSMEJX: https://x.com/ryujin_kiyoshiInstagram: https://www.instagram.com/kiyoshiryujin25_official/TikTok: https://www.tiktok.com/@kiyoshiryujin25■「THE FIRST TAKE」 OFFICIAL  Web Site: https://www.thefirsttake.jp/ Instagram: https://www.instagram.com/the_firsttake/ X: https://x.com/The_FirstTake    TikTok: https://www.tiktok.com/@the_first_take Playlist: https://lnk.to/sfhklxFLASH THE FIRST TAKE: https://youtube.com/playlist?list=PLeLvSt3A0DdkKKDk6Q4jvGeDiUNGnS46E&feature=sharedTHE FIRST TIMES: https://www.thefirsttimes.jp/■RULES白いスタジオに置かれた一本のマイク。 ここでのルールはただ一つ。一発撮りのパフォーマンスをすること。 A microphone and a white studio.And 1 rule.You’ve got 1 TAKE.■STATEMENT一発撮りで切りとる。今という時間と、今しか出せない音を。THE FIRST TAKEこの瞬間は、二度とない。CAPTURE THE TAKE.THIS MOMENT.THIS SOUND.THE FIRST TAKEIT ONLY HAPPENS ONCE.Episode 481 features the innovative “polygamous idol group,” Kiyoshi Ryujin 25.The group, which has undergone a reformation seven years after their disbandment, will perform a revamped rendition of their debut single, “Will you marry me ?”Enjoy the one-shot performance of this euphoric song showcasing 4 new “wives” and a pop dance routine now trending on TikTok. CREDITS―        Director/Creative Director: Keisuke ShimizuArt Director: Yo KimuraCopywriter: Hiroshi YamazakiDirector of Photography: Masato MoriyamaDIT: Toru Miura (Spice)Camera Assistant: Koichi Yuri, Shuta Morioka, Kazuhisa Sakamoto (Spice)Lighting Director: Naoya ImaokaLighting Assistant: Chihiro Homan, Nagai Kenta, Hideetsu Ota, Keita NakayamaStage Carpenter: studio nollOffline Editor: Nanami Sato (FAB)Colorist/Online Editor: Junya AkahoshiProduction Assistant: Nagisa Taki, Tamaki Ide (FAB), Nanami Sato (FAB), Suzu TakanoProducer: Hazuki Hasegawa (FAB), Masato Kudo (FAB)  Stylist: Natsumi SanoFlower: Mariyo Fukuda ((e)vol )Hair&Make: Ayako Higashikawa, Yuna Teraoka, Haruka Niv#THEFIRSTTAKE #清竜人25 #Willyoumarryme?"
"cZTGUNVsY1s","【大食い】超巨大10段ステーキを全員でピッタリ食べ切らないと終われません！","2024-10-08T10:00:43Z","UCibEhpu5HP45-w7Bq1ZIulw","Fischer's-フィッシャーズ-","Entertainment","24.18.10","Fischer's|フィッシャーズ|野生児|MASAI.|無謀|自然|チャレンジ|シルクロード|マッチョ|マサイ|ザカオ|ンダホ|ダーマ|モトキ|おもしろ|挑戦|SilkRoad|Dama|Ndaho|Zakao|Motoki|Masai|シルクの部屋|毎日|動画|投稿|面白|面白動画|やってみた|ウケる|爆笑|大爆笑|コント|一発芸|ギャグ|ネタ|楽しい|お笑い|笑える|オススメ|商品紹介|YouTube|youtuber|Japan|japanese|Blog|Vlog|腹筋崩壊|抱腹絶倒|都市伝説|身体張る|スポーツ|講座|ビログ|ビデオブロガー|大学生|軍団|イケメン|ウオタミ|UUUM|ウーム|ステーキ|１０段ステーキ|ライス|ご飯|スタッフ|ガガ|アル|ドル|ネル|ジジ|ハク|マグ|サラダ|大食い|人狼","1033850","19164","0","868","https://i.ytimg.com/vi/cZTGUNVsY1s/default.jpg","False","False","撮影協力：ステーキハウスT&Thttps://tabelog.com/kanagawa/A1404/A140405/14059703/☆おすすめ動画はこちら！①１週間大食い生活VS１週間プロとダイエット生活で対決したら太る？痩せる？https://www.youtube.com/watch?v=kosT_RB0BgY&t=384s②1万円でメンカラ縛りで虹色クレーンゲーム対決したらどっちが多く取れる！？https://www.youtube.com/watch?v=iOpUTGFQHKU&t=2113s☆チャンネル登録よろしくね！■https://goo.gl/lSy9St☆専用の絵文字や限定動画など色々！チャンネルメンバーシップご登録はこちら！■https://goo.gl/uJomwo☆メインはこっち！「Fischer's-フィッシャーズ-」■https://www.youtube.com/@Fischers☆サブチャンネルは「Fischer's-セカンダリ-」■https://www.youtube.com/@Fischers2☆「Fischer's-ゲームズ-」はこちら！！◼︎https://www.youtube.com/@FischersGames－個人チャンネル☆ロードシルク■https://www.youtube.com/@FischersBOSS☆ンダホんち■https://www.youtube.com/@FischersNDAHO－メンバーシップ向けの再生リストはこちら！お誕生日メッセージ■https://onl.tw/kUBnmrM秘密・オフショット・ボツ動画■https://onl.tw/xauB6fyすべて■https://bit.ly/2YHCvAJ☆Ｔシャツ、パーカーなどのフィッシャーズグッズ！■https://onl.la/kN5M6Bq☆LINEスタンプもあるよ！■https://onl.la/CHvpzxt☆フィッシャーズオリジナルブランド「Dotene（ドテネ）」■https://dotene.jp/☆ンダホ監修ブランド「ふざけファクトリー」■https://onl.la/8TXfgb9☆UUUMによるフィッシャーズトピックス■https://onl.la/fbiF5B3☆フィッシャーズメンバーのTwitterはこちら！ーシルクロード@RytoSle2（リーダー）■https://twitter.com/RytoSle2ーマサイ@MASAI_Fischers■https://twitter.com/MASAI_Fischersーンダホ@ndahoFischers■https://twitter.com/ndahoFischersーモトキ@Fs_hasninelives■https://twitter.com/Fs_hasninelivesーザカオ@fischerszakao■https://twitter.com/fischerszakaoーダーマ@M2DAMA■https://twitter.com/M2DAMA【公式アカウント】ーTwitter（動画公開時の通知＋告知など）■https://twitter.com/FischersHomeーFacebook（動画公開時の通知）■https://www.facebook.com/FischersHomeーInstagram（オフショット）■https://www.instagram.com/fischershomeーウェブサイト・メンバー紹介■http://fischers.web.fc2.com/【他の動画を見る】―再生リストをすべて表示■https://goo.gl/fB9HYY―アップロード順■https://goo.gl/TuFZ4W―再生数順■https://goo.gl/pw3hyy―全てのショート動画■https://onl.la/7Ffe6KD【Fischer's-フィッシャーズ-】野外で遊んだり室内で遊んだり。海外へ冒険したり。時には恐ろしい場所へ…😱中学3年の頃に「思い出」を動画にした事から始まった、同級生6人組による思い出系ネットパフォーマーです。YouTubeなどで活動中！決まり文句は「アデュー‼️」ファンの呼称は「ウオタミ」2010年02月25日結成😆【音源・効果音使用元】様―DOVA-SYNDROME■http://dova-s.jp/―効果音ラボ■http://soundeffect-lab.info/―甘茶の音楽工房■http://amachamusic.chagasi.com/―魔王魂■http://maoudamashii.jokersounds.com/―Epidemic Sound■ http://www.epidemicsound.com【一部の動画・静止画素材提供元】 PIXTA※動画によって使用していない場合がございます。【お問い合わせ先について】※1 業界の皆様・ご依頼の方々・その他ご相談がある方は、UUUMウェブサイトにある「サービス」からお願い致します。※2 YouTubeメッセージ機能は、フィッシャーズでは利用していません。ご理解いただけると幸いです。【サービスに関するお問い合わせ（UUUM）】http://www.uuum.co.jp/#Fischers #フィッシャーズ #大食い"
