video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"v6UJu4Vg0Z4","#井上一樹 新監督が秋季練習初日に選手たちへ伝えたこと…“11分14秒”ノーカットでお届け #Dragons_Inside","2024-10-12T08:30:07Z","UC57LcTUKgjDg_K_VJXnmCTg","中日ドラゴンズ公式チャンネル","Sports","24.20.10","[none]","441604","5515","0","1237","https://i.ytimg.com/vi/v6UJu4Vg0Z4/default.jpg","False","False","#Dragons_Inside 特別編をドラゴンズ情報（月額330円）で公開中📱https://sp.chunichi.co.jp/dra/movie/rss/dragonsinsidesp_rss_list.php?utm_source=youtube&utm_medium=text&utm_campaign=draofficial#プロ野球 #中日ドラゴンズ #dragons #ONEBLUEチャンネル登録はこちらからhttps://youtube.com/@CHUNICHI_DRAGONS?sub_confirmation=1中日ドラゴンズの公式youtubeアカウントです。※無断での転載、二次利用は禁止しています。"
"h4HkXR3NSI4","【Kanaria】BRAIN","2024-10-11T10:00:06Z","UC10BM9XdLdrvB8japwmRUvA","Kanaria","Music","24.20.10","BRAIN|Kanaria","2644912","107542","0","1944","https://i.ytimg.com/vi/h4HkXR3NSI4/default.jpg","False","False","Kanariaです。Music・Vocal / Kanaria・https://x.com/Kanaria390movie : odyk・https://x.com/odyknms3D model : えぐえぐ・https://x.com/eguchi_saanoffvocal　https://drive.google.com/drive/folders/1ukehXGJ3yB7KKdX4493tVSs25OISBKgK?usp=drive_linkーーーーー手を取ってto match brain夢の中まで去っていってダイブ目を取ってto match fake闇の中まで去っていってダイブ妖艶に　聡明に　弱いだけなの妖艶に　聡明に　怖いだけなの酔えないって　覚めない　あなただけで行こうぜ頭カラ粕ベイベーSherry Light　Mellow Beat止まらない声が戻らない日々　去って行って強く満たしてCherry Wine　Mellow Kiss心の声が聞きたい形になった　TO MATCH BRAIN手を取ったto match brain意味の中まで知って散ったBOY逃げ出した僕の青さの音がする　声がする　助けてみようかいSherry Light　Mellow Beat止まらない声が止まないの　空　去って行って私満たしてCherry Wine　Mellow Kiss心の声が溶けたらWhy!　Mellow Beat止まらない声が戻らない日々　去って行って強く満たしてCherry Wine　Mellow Kiss心の声が聞きたい形になった　TO MATCH BRAIN妖艶に　聡明に　YOU AND METO MATCH BRAIN妖艶に　聡明に　二人にTO MATCH BRAINーーーーー#kanaria #brain"
"nCUIGVI3w5w","UFCタイトルマッチ決まりました。","2024-10-12T23:00:24Z","UCbqtn4vldMg5HjKims7MWfw","KAI Channel / 朝倉海","Entertainment","24.20.10","朝倉海|KAIChannel|かいちゃんねる","472096","15209","0","2598","https://i.ytimg.com/vi/nCUIGVI3w5w/default.jpg","False","False","◯一言　やったります。◆10/14(月) 21:00頃からLIVEで質疑応答したいと思います！　https://waversrev.page.link/app?externalBrowser=1◇朝倉海/JTTスポンサーの問い合わせはこちらまで　info@jpn-select.net◆『EN MER』朝倉海の手がけるアパレル/スポーツウェアブランド　https://enmer.net/◆公式　LINE友達追加：https://lin.ee/1TjhDnN　グッズ：https://shop.kai-asakura.com/◆SNS　朝倉海　ーinstagram：https://instagram.com/kai_asakura_/　ーtwitter：https://twitter.com/kai_1031_　ーTikTok：https://www.tiktok.com/@kaiasakura_　サイトウ　ーinstagram：https://www.instagram.com/saito_0327_/　ーtwitter：https://twitter.com/Saito_0327_　ーTikTok：https://www.tiktok.com/@saito_0327　オオモリ　ーinstagram：https://www.instagram.com/e_c_omori/　ーtwitter：https://twitter.com/e_c_omori　ーTikTok：https://www.tiktok.com/@e_c_omori◆YouTube　サブチャンネル：https://www.youtube.com/channel/UCEReo3ko80VlilHyIM-Lm9Q?sub_confirmation=1　instagram：https://instagram.com/kai_ch_youtube　twitter：https://twitter.com/kai_ch_youtube◆お仕事の相談・お問い合わせはこちらまで　E-Mail：kai.toiawase@gmail.com◆音源は以下のサービスを利用しています。　H/MIX Gallery：http://www.hmix.net/　Music is VFR：http://musicisvfr.com/free/license.html　MusMus：http://musmus.main.jp/　効果音ラボ：https://soundeffect-lab.info 　DOVA-SYNDROME：https://dova-s.jp　音楽の卵：http://ontama-m.com　ニコニ・コモンズ：https://commons.nicovideo.jp/materials/　ED協力：KICS(https://www.youtube.com/channel/UCxE78QWWRGsgV4v-vZHErog?sub_confirmation=1)#朝倉海#KAIChannel#かいちゃんねる#asakurakai"
"nytkRV7a9vM","【大家族】子供13人！1大家族が旅行したら盛り上がりすぎたwwww","2024-10-12T11:00:54Z","UCTzZtFnWsvR-ETR_AsRHgdg","漆ちゃんfamily ","People & Blogs","24.20.10","[none]","462118","6287","0","242","https://i.ytimg.com/vi/nytkRV7a9vM/default.jpg","False","False","次男・凛 / 長女・海音編集ーーーーーーーーーーーーーーーーーーーーーーーーー#漆ちゃんfamily #大家族 #子供 #ファミリー✿家族紹介✿父・亨（とおる）母・佳月（かづき）長男・葵（あおい）　長女・海音（かのん）次女・柚杏（ゆあん）次男・凛（りん）三男・璃（りお）四男・瑠（あいる）三女・美心（みおん）四女・菜夢（なゆん）五女・空蘭（そらん）六女・月姫（まりん）五男・碧（あみる）六男・叶（りた）七女・春音（はるん）✿インスタグラム✿佳月(母)→https://www.instagram.com/kazuki13mama亨(父)→https://www.instagram.com/to_rupapa葵(長男)→https://www.instagram.com/a3r21n32海音(長女)→https://www.instagram.com/k_o_o_5柚杏(次女)→https://www.instagram.com/y_g_006凛(次男)→https://www.instagram.com/rin.rin_13璃(三男)→https://www.instagram.com/rio.rio.rio13瑠(四男)→ https://www.instagram.com/s.airu_99美心(三女)→ https://www.instagram.com/mion_1307菜夢(四女)→ https://www.instagram.com/nayun_1308💌仕事のご依頼はコチラへ💌info@urushichan.jp📺TVやメディア出演のご連絡はこちらへ📺urushiyamaurushi@gmail.com"
"A754V56Z41c","【追悼】※10/25 19:00まで「ゆめの町ノビタランド」《公式》","2024-10-12T08:30:04Z","UChX6YTx96D5yEW7EUD7KdZQ","【公式】ドラえもん / 藤子・F・不二雄チャンネル","Film & Animation","24.20.10","ドラえもん|Doraemon|藤子・F・不二雄|アニメ|映画|川崎市 藤子・F・不二雄ミュージアム","677628","19422","0","0","https://i.ytimg.com/vi/A754V56Z41c/default.jpg","True","False","アニメ「ドラえもん」にて、1979年から2005年の26年間にわたって“ドラえもん”の声優を担当された大山のぶ代さんがお亡くなりになりました。大山さんのご功績を偲び、当時のエピソードを配信いたします。※10/25（金）19：00までの期間限定配信"
"dXE6yDsFU3Q","【No No Girls】Ep.02 / 3rd Round - to be real-","2024-10-11T11:00:51Z","UCLHTn2UQNUpSheL816CNa7w","BMSG","Entertainment","24.20.10","[none]","1140946","27644","0","3003","https://i.ytimg.com/vi/dXE6yDsFU3Q/default.jpg","False","False","❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥BMSG x CHANMINAGIRLS GROUP AUDITION PROJECT 2024”No No Girls”❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥https://www.youtube.com/playlist?list=PL52OyqYAfVEfIkHgGErZdFdMmkTz4Z4fphttps://www.youtube.com/playlist?list=PL52OyqYAfVEdcKUKMcArH6IcRsXTi-9yC『Ep.02 / 3rd Round - to be real-』2次審査を通過した30名のガールズによる3次審査合宿がスタート。5人6チームに分かれたグループ審査では、敢えてモノマネになりやすい課題曲をセレクトしたちゃんみな。どれだけ自分の声を伝えられるか、そしてガールズグループとして輝くためのダンス・歌のパフォーマンスを自ら指導し、本物のアーティストを目指す上で大事にして欲しい強い信念を伝えていく。—The third round camp started with 30 girls who passed the second round.For the group judgment, in which the girls were divided into 6 teams of 5, Chanmina intentionally selected a challenging song that people tend to mimic the original artist.She personally guided the girls on how much they could convey their own voices, and the dance and song performances that would make them shine as a girl group, and told them the strong beliefs that she wanted them to cherish in their quest to become real artists.—-------2차 심사를 통과한 30명의 소녀들의 3차 심사 합숙이 시작되었다.5명씩 6팀으로 나뉘어진 그룹 심사에서는 일부러 원곡 아티스트의 성대모사가 되기 쉬운 과제곡을 선곡한 챤미나.자신의 목소리를 전달하는 방법, 그리고 걸그룹으로서 빛날 수 있는 퍼포먼스 방식을 직접 지도하며 진정한 아티스트가 되기 위해 소녀들이 간직해줬으면 하는 강한 신념을 전달해 나간다.—会場協力：東京スクールオブミュージック＆ダンス専門学校東京ダンス・俳優&舞台芸術専門学校大阪スクールオブミュージック専門学校福岡スクールオブミュージック＆ダンス専門学校Make-up（ちゃんみな）：野﨑 裕子Hair（ちゃんみな）：北村雄太Hairmake（SKY-HI）：椎津恵Hairmake（SKY-HI）：原野麻美■ChoreographerMiQael（Heaven's Drive/君が好き）GENTA YAMAGUCHI（BLACK DIAMOND/本能）ASUPI（キューティーハニー/プレイバック Part 2）■MusicArranged by Junichiro Sakka(キューティーハニー/BLACK DAIMOND)Arranged by Shota Kaya(本能/プレイバック Part 2)Arranged by nabeLTD(Heaven’s Drive)Arranged by YUIGA(君が好き)Vocal by ERECA(キューティーハニー/BLACK DAIMOND/本能/プレイバック Part 2/Heaven’s Drive/君が好き)■MiQael AssistantMATHEW/夢乃香/Miyu/Nacchi/Ryunosuke/美羽■GENTA YAMAGUCHI AssistantHINA MASUDA/SAYA/tisaki/Ririka/tamaki/oto■ASUPI AssistantAyaka/lulu/fuuka/YURIA/志乃■Voice Trainer佐藤涼子（りょんりょん)■PhotographerTAKAHIRO TSUBOI​​◆未公開映像を加えた、完全版をHuluで独占配信！※毎週日曜12時配信https://bit.ly/47Szz6R◆公式応援番組『No No Girls Night』（日本テレビ・長崎国際テレビ）出演：ぺえ（タレント）、平成フラミンゴ・NICO（YouTubeクリエイター）※毎週水曜日24:59放送◆番組テーマソング : ちゃんみな/ NGhttps://youtu.be/SCNlEuz9-eg?si=XZ2yOSNWrYkk-ufF◆カラオケ音源協力 : 第一興商◆番組公式ホームページhttps://nonogirls.audition-bmsg.tokyo/◆番組公式SNSX（旧Twitter）：https://x.com/nonogirls_x/Instagram：  / nonogirls_official  TikTok：  / nonogirls_official  BMSG：Yutaka Shimizu,Yumi Hamamoto,Taeko Nasu,Mio Adachi,Kousaku Adachi,Tomohiro Yasukura,Ryo Nokura,Hirotaka Oishi,Masayo Uemura,Rei Ito,Ryota Minamino,Saeko Ueda,Sayoko Katada,Hiroaki Kimura,Hiroko Yamauchi,Megumu Nakamura,Yui Suzuki,Toshio Takahashi,Shota HagaMiu Tsuruta,Kuniaki Miyahara,Junpei Ishii,Hikaru Karasaki,Taeko Fuchigami,Mugiko Tsuda,Kinya Orimoto and support member#NoNoGirls #NNG #ノノガ#ちゃんみな #CHANMINA #SKYHI #BMSG"
"bB3-CUMERIU","JENNIE - Mantra (Official Music Video)","2024-10-11T00:00:06Z","UCNYi_zGmR519r5gYdOKLTjQ","JENNIE","Music","24.20.10","JENNIE|Mantra|제니|Jennie Mantra|Jennie from Blackpink|Blackpink|dance|dancer|Fashion|K-Pop|kpop|BLINKs|blackpink Jennie|OA|Odd Atelier|Jennie Mantra video|Jennie Mantra official video","48130598","2776323","0","203519","https://i.ytimg.com/vi/bB3-CUMERIU/default.jpg","False","False","Official music video for “Mantra” by JENNIE out now: https://jennie.lnk.to/mantraDirected by Tanu MuinoFollow JENNIE -Instagram: https://www.instagram.com/jennierubyjaneTikTok: https://www.tiktok.com/@jennierubyjaneTwitter: https://twitter.com/jennierubyjanehttps://jenn.ie#JENNIE #Mantra #제니"
"W8caVPCkYyQ","【サウジアラビア×日本｜ハイライト】日本が“鬼門突破”で3連勝！鎌田の先制弾、小川のトドメ弾などアウェイで難敵サウジを撃破！｜AFCアジア最終予選グループC 第3節","2024-10-10T22:06:28Z","UCoFLB_Gw_AoxUuuzKjXrc_Q","DAZN Japan","Sports","24.20.10","サッカー|ハイライト|ダゾーン|DAZN|AFCアジア予選|サッカー日本代表|代表みようぜ|サウジアラビア","3355456","25998","0","3304","https://i.ytimg.com/vi/W8caVPCkYyQ/default.jpg","False","False","🏆AFCアジア最終予選 グループC第3節🆚サウジアラビア 0-2 日本⚽0-1 (14') 鎌田 大地0-2 (81') 小川 航基#DAZN #AFCアジア予選 #サッカー日本代表 #代表みようぜ➡加入はコチラ https://www.dazn.com/ja-JP/welcome-----------------【⬛DAZNとは？】DAZN（ダゾーン）は好きなスポーツをいつでも、どこでもライブ＆見逃し視聴できる動画配信アプリです。プロ野球やサッカー (Jリーグ＆欧州サッカー)、F1™️、テニス、バスケットボールなどライブスポーツが一番観られるのはDAZN！ -----------------⬛DAZN公式ページ　https://www.dazn.com/ja-JP⬛Twitter　https://twitter.com/dazn_jpn⬛Instagram　https://www.instagram.com/dazn_jpn/⬛TikTok　https://www.tiktok.com/@dazn_jpn⬛今週（今日・明日）の配信予定 ｜ DAZN番組表　https://bit.ly/3jPo8EJ"
"OAHGH2BEBg4","朝倉海選手から不意打ちなら一本取れるのか！？","2024-10-12T09:00:04Z","UCZ45XIwIJecrgLOwtGGgdgA","COROと伊澤星花 SEIKA IZAWA","People & Blogs","24.20.10","[none]","249777","4372","0","292","https://i.ytimg.com/vi/OAHGH2BEBg4/default.jpg","False","False","◆朝倉海選手のYouTubehttps://youtu.be/IsnowOPpamg◆COROホームページhttps://profile.gifter.fan/coro.htmlインスタグラムhttps://www.instagram.com/coroyka/?hl=jaツイッターhttps://mobile.twitter.com/korosuke2555◆伊澤星花インスタグラムhttps://www.instagram.com/starflower....ツイッターhttps://twitter.com/starflower2525 ◆Roys GYMホームページhttps://roys-gym.com/インスタグラムhttps://www.instagram.com/roysgym_mma?igsh=eXV3Yzg0aDgyaXVm&utm_source=qr公式LINEhttps://lin.ee/oHl5nCy◆BodySalon Roys公式LINEhttps://lin.ee/2JnxgYm#coro #伊澤星花 #夫婦 #カップル #格闘家 #mma #rizin #deep #deepjewels #jtt #roysgym #チャンピオン #朝倉海 選手 #ドッキリ"
"kcdSjvUBrDA","ano「許婚っきゅん」Music Video","2024-10-11T10:00:07Z","UC2tN8yIRVdZ8-Ig2REhPPWg","ano official channel","Music","24.20.10","[none]","1451750","37600","0","1338","https://i.ytimg.com/vi/kcdSjvUBrDA/default.jpg","False","False","streaming & download / https://tf.lnk.to/iinazukkyun「許婚っきゅん」 (読み：いいなずっきゅん)作詞: あの / 真部脩一作曲: 真部脩一編曲: TAKU INOUEStarring：anoDojo Master：Etsuko KitagawaDisciple (Dancer)：Kyoichiro / Chisato_apple / Sola Sakazaki / conoa / ROZA / AyaneChallenger (Dancer)：kyai / KANTARO / JUN / Lena / JUNA / merumo Creative Director：Naoya KudoDirector：Kazuaki Seki (koe Inc.) Director of Photography：Isao Okudaira1stAC：Hideo Fujimoto2ndAC：Shun Mizukami3rdAC：Misato SekiguchiLighting Director：Hiroki NishigayaLighting Chief：Takamaro MuraharaLighting Assistant：Kiyoshi Nishida / Sachi Taura / Tsukasa Motoya / Sayumi Tsuji / Moeka Onose / Tomonori Ichimaru / Sanzoku Lighting Board Operator：Keita Inagaki (AKARICENTER INC.)Lighting Board Operator Assistant：Narumi Ogawa / Rituki Kato / June SakuraiProduction Designer：Hiroshi AkimotoProduction Designer Assistant：Shota Takama / Hiroshi Takizawa / Yuichi Aita / Yaeko Hara Key Grip：Satoshi Yamauchi (NKL)Grip：Osamu Ichikawa / Methee Suwannason / Kazuma Ito / Mana Tsukida Choreographer：Power Puff BoysChoreographer Assistant：KAKUMA(B-Side Standard)Hair And Makeup (ano)：URIHair And Makeup (Dancer)：Marina Imabayashi / Megumi Seline / Uran TakenakaHair And Makeup Assistant (Dancer)：Mami AndoStylist (ano / master)：Momomi KandaCostume sewing (ano)：Ayaka NakajimaCostume sewing (Master)：Minami Endo / MatsugeStylist (Dancer)：Junya HayashidaStylist Assistant (Dancer)：Makoto Komine  Postproduction Coordinator：Toshiki Takayama(L'ESPACE VISION)Online Editor：Yoshitaka SakaueOnline Editor Assistant：Stsuki Nishikawa / You HyunbiCG Designer：Michinobu Inaba (Storobolights) Colorist：Ai Hirata (DIGITAL GARDEN)Tai Chi supervision：Daisuke Ichikizaki / Ryuhei Kojima Location：TOEI MOVIE STUDIOSStudio Coordinator：Tsutomu HirotsuAssistant Director : Yuki TakadaProduction Manager：Shun SugawaraProduction Assistant：Yushihiro Adachi / Junko Murakami / Takuya Kotani / Ryoma SaitoDirector Assistant：Aimi (koe Inc.)Special Thanks：Ruka Sakuragi / Wataru Ogawa (technicaland inc.) Producer：Hitoshi Sugai (koe Inc.) / Shojiro Yamamoto (Reservoir inc.)Production：koe Inc. + Reservoir inc.Label & Management：TOY'S FACTORY「らんま1/2」2024年10月5日（土）24:55～日本テレビにて放送スタート！日本テレビ系にて順次全国放送放送直後よりNetflixにて独占配信！"
"51Bp9-57YQE","【ゆっくり実況】KちゃんがガチでゆっくりKのコスプレしてみた【ゆっくりK】","2024-10-12T05:52:11Z","UCl0PsZoA01gZs5q9Osm1Ogg","ゆっくりK","Entertainment","24.20.10","ゆっくりK|ゆっくり|ゆっくり実況|マインクラフト|ゲーム|魔理沙|霊夢|妖夢|早苗|空で暮らす|コスプレ|こすぷれ|ゆっｋ|ゆっけ","482055","23197","0","1648","https://i.ytimg.com/vi/51Bp9-57YQE/default.jpg","False","False","前のコスプレ：https://youtu.be/_p5Ci0Udqj8【今日のコメント】靴が可愛すぎる・ゆっくりKの立ち絵：そる　https://twitter.com/remonntteumai■ゆっくりK - 最高やんK【オリジナル曲】https://youtu.be/Vn90Os6phMk■ゆっくりK - 4Kダンサー【オリジナル曲】https://youtu.be/ZPQMIiIOHAI■ゆっくりK - 悩みごとなんてどうでもいい／重音テトSV【オリジナル曲】https://youtu.be/tBSTIwCviHc■X(Twitter)→https://twitter.com/yukkuri__K-------------------------●ファンレターやプレゼントはこちらまで●〒 104-0032 東京都中央区八丁堀二丁目25番10号 三信八丁堀ビル5F株式会社ブルーオーシャン ゆっくりK宛所属事務所：Buber【お問い合わせ＆仕事依頼】buber_info@blueoceanmedia.jp-------------------------■【真・空で暮らすマインクラフト Part1～Part20 総集編】https://youtu.be/FrM_sf0T-5Q■【真・空で暮らすマインクラフト Part21～Part40 総集編】https://youtu.be/3L4nnUdgZ1E■【真・空で暮らすマインクラフト Part41～Part60 総集編】https://youtu.be/r_b2Z0em-4c■【真・空で暮らすマインクラフト】再生リストhttps://youtube.com/playlist?list=PLIgnsflWGCXSrYUVjgGZoKyHRC2qTDNfg■【宇宙で暮らすマインクラフト】再生リストhttps://youtube.com/playlist?list=PLIgnsflWGCXQ4XUxF1nJAS68cMLigAEn8■【エンディング曲】https://youtu.be/Vn90Os6phMk■【ゆっくりKの生声】https://www.youtube.com/channel/UCvlDCq6gFpDCDbmxl6hYZyQ-------------------------・メンバーシップはこちら｛月額90円｝登録はこちら↓https://www.youtube.com/channel/UCl0PsZoA01gZs5q9Osm1Ogg/join【メンバー特典】・登録から1か月、2か月、6か月、12か月、24か月経つごとに名前の横のバッジがレベルアップします。・コメントにて、メンバーシップのみのスタンプが使えます。・生放送のアーカイブが見れます・いつでも解約可能です﻿※この動画に出ているキャラクターは東方project二次創作です。東方project二次創作ガイドラインhttps://touhou-project.news/guideline/ゆっくり茶番の立ち絵は、きつね(仮)さん制作の「霊夢.魔理沙.妖夢.早苗」を合成したキャラクターです。楽しい金曜日https://dova-s.jp/bgm/download14476.htmlAviutlプラグインhttps://www.nicovideo.jp/watch/sm39708120-------------------------#コスプレ #ゆっくり実況#ゆっくりK"
"Ec8Wez2WwsI","家電修理人の今井さんが世田谷ベースで所さんと初対面！希少タコメーターを探して東京遠征してみたら…【所さんの学校では教えてくれないそこんトコロ！】","2024-10-11T09:00:12Z","UCrDj5t8Q9ZFSGft7a3PWl9g","テレ東公式 TV TOKYO","Entertainment","24.20.10","[none]","1469565","12925","0","573","https://i.ytimg.com/vi/Ec8Wez2WwsI/default.jpg","False","False","秘境の家電修理人こと今井和美さんのお仕事に密着！今回は依頼人の愛車「フロンテ」のタコメーター修理、と思いきや東京遠征に発展！そしてついに所ジョージさんの世田谷ベースへお邪魔しちゃいました。他の修理動画はコチラ！https://www.youtube.com/playlist?list=PLe7yaPWHjEKo-BWG-3VZWw-27owwWO5GU【番組HP】http://www.tv-tokyo.co.jp/sokontokoro/【最新回を無料配信中！】■ネットもテレ東https://video.tv-tokyo.co.jp/sokontokoro/見逃しを防ぐ「お気に入り」登録もお願いいたします！#そこんトコロ #家電 #家電修理 #修理 #所さん #今井和美"
"ArHGiOxYwHM","진 (Jin) ‘슈퍼 참치 (Super Tuna)’ Special Video","2024-10-11T04:00:11Z","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","Music","24.20.10","방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|k-pop|방탄|j-hope|Jung Kook|Jimin|BTS V|Jin","7432672","1192512","0","93366","https://i.ytimg.com/vi/ArHGiOxYwHM/default.jpg","False","False","#Jin #진 #슈퍼참치 #SUPERTUNA🐟 Listen now: http://jin.lnk.to/SuperTunaConnect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com"
"CB2_qBzSft8","【English Lyric Video】Creepy Nuts - Otonoke","2024-10-10T11:00:23Z","UCEc1YzMOSKKtJD7H-q71HgQ","Creepy Nuts","Entertainment","24.20.10","R-指定|DJ松永|ラップ|ヒップホップ|Rap|HipHop|フリースタイル|CreepyNuts|クリーピーナッツ|日本語ラップ|j-hiphop|MCバトル|Creepy Nuts|サイファー","3677819","110600","0","2245","https://i.ytimg.com/vi/CB2_qBzSft8/default.jpg","False","False","Streaming/Download：https://smar.lnk.to/ozwt6YA Guide To Creepy Nuts -  https://www.youtube.com/watch?v=xZ-nqJ1EpdgDAN DA DAN OP：https://youtu.be/Nw_XzGZ35As?si=w_vh2DVeUchONd02「オトノケ - Otonoke」DAN DA DAN OP■Music CreditLyrics：R-ShiteiMusic & Arrangement：DJ MatsunagaGuitar Arrangement / Guitar : Kazuki IsogaiVocal Recording Engineer： Shinsaku TakaneMixing Engineer：Masahito KomoriMastering Engineer : Tsubasa YamazakiArt Direction & Design : Ryotaro Kawashima#ダンダダン #DANDADAN #オトノケ #Otonoke=====TikTok - https://www.tiktok.com/@creepy_nuts_Instagram - https://www.instagram.com/creepynuts_official/X - https://x.com/Creepy_Nuts_Facebook - https://www.facebook.com/CreepyNutsCLUB Creepy Nuts - https://subscription.app.c-rayon.com/app/creepynuts/homeHP - https://creepynuts.com"
"BhdE5G6bt-Q","中川家の寄席2024　旅行代理店","2024-10-11T12:00:10Z","UCOg6P-Ne5Hdd5tDtcOHDd-Q","中川家チャンネル","Comedy","24.20.10","中川家|剛|礼二|旅行|旅行代理店|箱根|熱海|温泉|旅館|レンタカー","741242","11604","0","562","https://i.ytimg.com/vi/BhdE5G6bt-Q/default.jpg","False","False","＃中川家　＃熱海　#旅行"
"f0YrvdlAcdI","【＃ホロメン私物オークション】開催！ホロメンの私物を落札せよ！【ホロライブ/兎田ぺこら/大神ミオ】","2024-10-11T13:49:51Z","UC1DCedRgGHBdm81E1llLhOQ","Pekora Ch. 兎田ぺこら","Gaming","24.20.10","兎田ぺこら|ホロライブ|歌ってみた|大神ミオ|Vtuber|ホロライブゲーマーズ|ゲーム実況|実況|VTuber|バーチャルYouTuber|VR|白 上フブキ|湊あくあ|赤井はあと|ときのそら|ロボ子さん|夜空 メル|大空スバル|夏色まつり|さくらみこ|百鬼あやめ|ア キ・ローゼンタール|戌神ころね|猫又おかゆ|紫咲シオン|潤羽るしあ|不知火フレア|白銀ノエル|宝鐘マリン|hololive|白上フブキ|夜空メル|アキ・ローゼンタール|ホロアニメ|3D|ホログラ|AZKi|星街すいせい|天音かなた|桐生ココ|姫森ルーナ|角巻わため|常闇トワ","786947","33210","0","510","https://i.ytimg.com/vi/f0YrvdlAcdI/default.jpg","False","False","10名以上のメンバーに私物を出品していただきましたぺこ✨✨ホロメンが出品し、ホロメンに落札してもらいます！運営@OokamiMio 出品してくれたホロメン@NinomaeInanis @OozoraSubaru @OokamiMio @HoshimachiSuisei @FUWAMOCOch @TokoyamiTowa @MurasakiShion @ShiranuiFlare @OmaruPolka @HoushouMarine @usadapekora ⋈ －－－－－－－－－－－－－－－－－－－－－⋈🥕Twitter🥕https://twitter.com/usadapekoraハッシュタグ #ぺこらいぶ でツイート🎶⋈ －－－－－－－－－－－－－－－－－－－－－⋈▷メンバーシップはじめました！！【特典】■専用スタンプの追加！名前の横にメンバーバッチも付くぺこ！■メンバー限定での生放送が随時あるぺこ！■定期的にコミュニティに壁紙やイラストの追加があるYO！兎田ふぁみりあへの加入待ってるぺこ💓https://www.youtube.com/channel/UC1DCedRgGHBdm81E1llLhOQ/join⋈ －－－－－－－－－－－－－－－－－－－－－⋈※ホロライブプロダクションから未成年の視聴者の方々へのお願い[カバー 未成年者の方々へ]で検索してお読みいただくか、下記リンクをご確認の上、お楽しみください。https://hololivepro.com/request-to-minors/"
"klyBbprg7mE","【河村勇輝プレイ集】出場23分で試合最多の8アシストを記録。最終盤にはフリースローで得点も｜2024-25プレシーズン ハイライト（2024/10/13）【NBA Rakuten】 #NBA #バスケ","2024-10-13T02:53:37Z","UCPVpbXIiIDwDKVvu68-Vb-A","NBA Rakuten","Sports","24.20.10","NBA|ハイライト|バスケ|ステフィン・カリー|八村塁|渡邊雄太|Yuta Watanabe|Lebron|レブロン|Hachimura|ネッツ|ハーデン|カイリー","757226","5789","0","1661","https://i.ytimg.com/vi/klyBbprg7mE/default.jpg","False","False","日本時間10月13日、グリズリーズの河村勇輝がプレシーズンのブルズ戦に出場。 プレシーズン自己最多となる23分の出場で、2点・8アシスト・1スティールを記録した。▼試合は無料配信中！（楽天IDでログインするのみ）https://nba.rakuten.co.jp/games/12400037?scid=we_241013discription_nbar_gam_ytb&utm_source=nbar_gam&utm_medium=ytb&utm_campaign=featuredgame▼楽天モバイルならNBAの全試合が観られる！ 詳細はこちらhttps://network.mobile.rakuten.co.jp/campaign/nba/?scid=wi_nba_rmb_mkdiv_nbafree_youtube_organic▼チャンネル登録はこちらhttps://www.youtube.com/channel/UCPVpbXIiIDwDKVvu68-Vb-A?sub_confirmation=1#NBA #バスケ #河村勇輝 #河村 #グリズリーズ #ハイライト #プレシーズン"
"NSmRSo6aKIQ","［012］仲間探しオーディション【timelesz project -AUDITION-】special episode -覚悟-《目黒蓮からの手紙 NO CUT ver.》","2024-10-11T14:00:18Z","UCgXJMvOBqHk5wJFRKZfIgWQ","timelesz [タイムレス]","Entertainment","24.20.10","timelesz|timelesz project|タイプロ|オーディション|菊池風磨|佐藤勝利|松島聡|Netflix|Snow Man|渡辺翔太|目黒蓮","839816","35663","0","922","https://i.ytimg.com/vi/NSmRSo6aKIQ/default.jpg","False","False","special episode -覚悟-36名に絞られた候補生たちとの3次審査を前に、菊池風磨とSnow Man 渡辺翔太による対談が実現！本作では、その対談中に披露された目黒蓮からの手紙 NO CUT ver.を公開！グループに途中加入した目黒が抱えていた想いとはー。#ネトフリでタイプロ#timelesz_project #オーディション"
