title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
The Bad Guys 2 | Official Trailer,Universal Pictures,Entertainment,US,2024-11-21T15:57:37Z,2.32,10614740,114838,6948,0.011473291
"Golden Epic Trailer — ""Amphoreus' Saga of Heroes"" | Honkai: Star Rail",Honkai: Star Rail,Gaming,US,2024-11-22T12:00:53Z,4.85,959100,77870,3231,0.084559483
Hazard | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,Gaming,US,2024-11-22T14:12:24Z,1.75,710294,27275,3351,0.043117357
Jack Harlow - Hello Miss Johnson [Official Music Video],Jack Harlow,Music,US,2024-11-21T17:00:06Z,2.87,2949520,88505,2705,0.030923676
"Ela Taubert, Joe Jonas - ¿Cómo Pasó? (Con Joe Jonas) (Official Video)",ElaTaubertVEVO,Music,CO,2024-11-21T22:00:29Z,3.12,2662136,131016,4533,0.050917384
CHIVAS 1-2 ATLAS PLAY IN | Dramática remontada rojinegra,LIGA BBVA MX,Sports,MX,2024-11-22T04:08:58Z,15.23,1684401,10417,1758,0.007228089
"Honkai: Star Rail Version 2.7 ""A New Venture on the Eighth Dawn"" Special Program",Honkai: Star Rail,Entertainment,US,2024-11-22T12:21:06Z,51.82,827352,49401,1163,0.061115462
G-DRAGON - HOME SWEET HOME (Official Audio) (feat. TAEYANG & DAESUNG),OfficialGDRAGON,People & Blogs,KR,2024-11-22T05:00:11Z,3.53,5295074,263512,22470,0.054009066
???,Gomu,People & Blogs,US,2024-11-22T06:00:06Z,0.67,648681,45036,8715,0.082861992
Brooks & Dunn ft. Jelly Roll – “Believe” | Live at CMA Awards 2024,CMA Country Music Association,Music,US,2024-11-21T03:23:24Z,4.9,1347120,0,1338,0.00099323
Banshee's Ballad,Dungeon Soup,Film & Animation,CA,2024-11-21T20:29:41Z,2.92,937340,106624,4027,0.11804788
Case Closed - A new Town Hall appears!,Clash of Clans,Gaming,FI,2024-11-21T16:00:25Z,1.12,4703317,124062,4769,0.02739152
BossMan Dlow - The Biggest Pt. 2 (Official Video),BossMan Dlow,Music,US,2024-11-21T21:00:46Z,3.7,316444,16262,821,0.053984275
Ellen Just Tried To Make A Comeback... It's Not Going Well,SunnyV2,Entertainment,AU,2024-11-21T15:15:12Z,10.17,2800888,68694,6657,0.026902539
Gordon Ramsay Teaches Matthew McConaughey How to Make the Ultimate Steak & Eggs,Gordon Ramsay,Entertainment,GB,2024-11-21T17:00:02Z,31.32,2797742,66901,3470,0.025152784
Testing Roblox's SCARIEST MYTHS..,CaylusBlox,Gaming,US,2024-11-21T17:58:32Z,20.03,1089722,32546,1659,0.03138874
"Big Table, Bad Business Move",Blacktail Studio,Howto & Style,US,2024-11-21T20:02:38Z,32.65,934991,37468,2717,0.042979023
Wicked: Part 1 - Movie Review,Jeremy Jahns,Entertainment,US,2024-11-22T14:00:14Z,7.27,376958,17771,2349,0.053374647
Severe weather hits ahead of Thanksgiving Day travel,WPLG Local 10,News & Politics,US,2024-11-23T21:00:43Z,4.43,230202,1193,184,0.005981703
jschlatt — Let It Snow! Let It Snow! Let It Snow! (Official),Schlatt & Co.,Music,US,2024-11-21T14:00:04Z,1.93,765987,88962,4544,0.122072568
Duke Dennis & Chris Brown teach Kai Cenat how to do a backflip!,DukeDennis LIVE,Entertainment,US,2024-11-22T05:16:09Z,18.85,346226,10456,504,0.031655624
A Minecraft Movie | Official Trailer,Minecraft,Gaming,SE,2024-11-20T20:00:31Z,2.48,4683010,197423,12091,0.044739174
Elio | Teaser Trailer,Pixar,Film & Animation,US,2024-11-21T17:00:01Z,1.35,3281365,35205,2577,0.011514111
A.I. Conspiracy Investigation,Shane2,Comedy,US,2024-11-21T21:04:36Z,37.98,726034,32263,2858,0.048373768
Hazard’s Abilities Are COMPLETELY BROKEN in Overwatch 2! - Hybrid Dive/Brawl Tank WTF!,Stylosa,Gaming,GB,2024-11-22T15:10:02Z,13.45,104722,2977,782,0.035895036
