title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
Duke Dennis & Chris Brown teach Kai Cenat how to do a backflip!,DukeDennis LIVE,Entertainment,US,2024-11-22T05:16:09Z,18.85,346307,10458,504,0.031653995
If we had a Pseudo Legendary Pokémon of Every Type,MandJTV,Gaming,US,2024-11-21T13:15:09Z,21.68,592810,27399,2486,0.050412442
Elio | Teaser Trailer,Pixar,Film & Animation,US,2024-11-21T17:00:01Z,1.35,3281538,35206,2579,0.011514418
jschlatt — Let It Snow! Let It Snow! Let It Snow! (Official),Schlatt & Co.,Music,US,2024-11-21T14:00:04Z,1.93,766203,88966,4544,0.122043375
Why Sunday School SCARED me,illymation,Film & Animation,US,2024-11-21T17:00:41Z,16.45,617358,43420,2823,0.074904674
"Version 2.7 Trailer — ""A New Venture on the Eighth Dawn"" | Honkai: Star Rail",Honkai: Star Rail,Gaming,US,2024-11-22T11:45:02Z,2.3,363857,25842,587,0.072635678
Parthenope | Official Trailer HD | A24,A24,Film & Animation,US,2024-11-21T13:59:00Z,1.97,1286627,21377,1239,0.017577744
ASTARR (OFFICIAL VIDEO) PREM DHILLON | CHEETAH | 4 Da Gang | LATEST PUNJABI SONGS 2024,Prem Dhillon,People & Blogs,IN,2024-11-21T04:30:07Z,3.43,1393952,36619,1044,0.027018864
Wicked: Part 1 - Movie Review,Jeremy Jahns,Entertainment,US,2024-11-22T14:00:14Z,7.27,377036,17772,2349,0.053366257
I Bought Back And Rebuilt The Aston Martin I NEVER Should Have Sold,Tavarish,Autos & Vehicles,US,2024-11-20T17:05:03Z,37.52,914403,45515,1797,0.051740863
G-DRAGON - HOME SWEET HOME (Official Audio) (feat. TAEYANG & DAESUNG),OfficialGDRAGON,People & Blogs,KR,2024-11-22T05:00:11Z,3.53,5299214,263566,22472,0.053977439
Dark Souls 3 But I'm ONLY LEVELING FAITH!,GinoMachino,Gaming,CA,2024-11-20T17:30:10Z,237.73,674030,6281,249,0.009687996
[DRAGON BALL LEGENDS REVEALS ＆ STUFF] LEGENDS FESTIVAL 2024 Special Edition Part 1,Bandai Namco Entertainment,Gaming,JP,2024-11-21T12:59:06Z,31.62,572072,0,0,0.0
Anime Vanguards | Aliens And Spirits,Kitawari,People & Blogs,US,2024-11-21T14:00:06Z,1.25,285477,12263,1767,0.049145816
I Ate At Buc-ee's Every Hour for 24 Hours,sir yacht,Entertainment,US,2024-11-21T16:59:50Z,26.72,451624,20265,927,0.04692399
How To Train Your Dragon | Official Teaser Trailer,Universal Pictures,Entertainment,US,2024-11-19T18:31:08Z,1.27,16815267,396670,26770,0.025181878
"we built a haunted mansion, but every room has a secret | Life & Death",CarynandConnieGaming,Gaming,US,2024-11-21T02:03:04Z,27.85,498478,45466,1425,0.094068344
DABABY - PHAT (OFFICIAL VIDEO),DaBaby,Music,US,2024-11-22T14:00:07Z,2.18,604035,30950,1403,0.053561466
BADAL SARI || SWAR X JOHN RAI X Cr7horaa @swapnilsharmasings Dir by:@RohitShakya,Swar,Music,IN,2024-11-20T16:15:07Z,6.42,2876261,217556,9687,0.079006391
Jaguar | Copy Nothing,Jaguar,Autos & Vehicles,GB,2024-11-19T09:00:52Z,0.52,2227100,0,35346,0.015870863
How 3 words completely changed a character,InCinematic,Film & Animation,US,2024-11-20T15:00:36Z,4.88,2134227,56247,1713,0.027157374
Kesha - JOYRIDE (Official Music Video),kesha,Music,US,2024-11-21T03:30:01Z,3.22,629939,57541,3933,0.097587227
Oliver Anthony - Country Roads,Oliver Anthony Music,Music,US,2024-11-22T21:45:13Z,2.87,462089,34343,2220,0.07912545
Here's how much it cost to fix my broken Bugatti Veyron,Hoovies Garage,Autos & Vehicles,US,2024-11-20T17:46:46Z,29.75,830485,44655,5883,0.060853598
We Spent $1000 On Our Subscribers' Businesses,a bit more willne,Comedy,GB,2024-11-19T20:47:42Z,28.1,749444,91591,2267,0.125236842
