title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
Parthenope | Official Trailer HD | A24,A24,Film & Animation,US,2024-11-21T13:59:00Z,1.97,1286627,21375,1239,0.01757619
G-DRAGON - HOME SWEET HOME (Official Audio) (feat. TAEYANG & DAESUNG),OfficialGDRAGON,People & Blogs,KR,2024-11-22T05:00:11Z,3.53,5299214,263550,22472,0.05397442
Duke Dennis & Chris Brown teach Kai Cenat how to do a backflip!,DukeDennis LIVE,Entertainment,US,2024-11-22T05:16:09Z,18.85,346307,10458,504,0.031653995
How To Train Your Dragon | Official Teaser Trailer,Universal Pictures,Entertainment,US,2024-11-19T18:31:08Z,1.27,16815267,396668,26770,0.025181759
How 3 words completely changed a character,InCinematic,Film & Animation,US,2024-11-20T15:00:36Z,4.88,2133586,56246,1713,0.027165064
If we had a Pseudo Legendary Pokémon of Every Type,MandJTV,Gaming,US,2024-11-21T13:15:09Z,21.68,592810,27399,2486,0.050412442
Brooks & Dunn ft. Jelly Roll – “Believe” | Live at CMA Awards 2024,CMA Country Music Association,Music,US,2024-11-21T03:23:24Z,4.9,1347120,0,1338,0.00099323
"Kane Brown, Katelyn Brown - Body Talk (Official Music Video)",KaneBrownVEVO,Music,US,2024-11-22T05:00:47Z,2.58,363899,15459,501,0.043858323
Anime Vanguards | Aliens And Spirits,Kitawari,People & Blogs,US,2024-11-21T14:00:06Z,1.25,285477,12263,1767,0.049145816
George Strait - Lifetime Achievement Award Performance (CMA Awards 2024),George Strait,Music,US,2024-11-21T17:46:38Z,9.25,336510,5320,497,0.017286262
How To Train Your Dragon | A First Look,Universal Pictures,Entertainment,US,2024-11-20T18:30:36Z,2.45,1910854,82268,6252,0.046324837
CHIVAS 1-2 ATLAS PLAY IN | Dramática remontada rojinegra,LIGA BBVA MX,Sports,MX,2024-11-22T04:08:58Z,15.23,1684401,10418,1758,0.007228682
Katt Williams Replies To Fans Online | Actually Me,GQ,Entertainment,US,2024-11-20T17:00:11Z,10.35,2303569,92617,3718,0.041819889
"we built a haunted mansion, but every room has a secret | Life & Death",CarynandConnieGaming,Gaming,US,2024-11-21T02:03:04Z,27.85,498478,45465,1425,0.094066338
Dark Souls 3 But I'm ONLY LEVELING FAITH!,GinoMachino,Gaming,CA,2024-11-20T17:30:10Z,237.73,674030,6281,249,0.009687996
Here's how much it cost to fix my broken Bugatti Veyron,Hoovies Garage,Autos & Vehicles,US,2024-11-20T17:46:46Z,29.75,830485,44655,5883,0.060853598
Balloonerism by Mac Miller - 1.17.25,Mac Miller,Music,US,2024-11-21T14:44:49Z,2.75,600297,50951,3470,0.090656792
[DRAGON BALL LEGENDS REVEALS ＆ STUFF] LEGENDS FESTIVAL 2024 Special Edition Part 1,Bandai Namco Entertainment,Gaming,JP,2024-11-21T12:59:06Z,31.62,572072,0,0,0.0
I Bought Back And Rebuilt The Aston Martin I NEVER Should Have Sold,Tavarish,Autos & Vehicles,US,2024-11-20T17:05:03Z,37.52,914403,45515,1797,0.051740863
Susan Smith denied parole,WSPA 7News,News & Politics,US,2024-11-20T21:37:14Z,3.6,383186,8354,4937,0.034685505
XOLOS 2-2 AMÉRICA PLAY IN | AMÉRICA lo gana 3-2 en PENALES,LIGA BBVA MX,Sports,MX,2024-11-22T05:54:35Z,13.2,946193,6037,538,0.006948899
NEW BMW M5 vs Audi RS7 Performance vs AMG E63 S // DRAG & ROLL RACE,Throttle House,Autos & Vehicles,US,2024-11-20T13:01:11Z,11.05,951721,35171,2853,0.039952885
