title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
Lackadaisy Spaghetti Noodle - EPISODE PREVIEW,Lackadaisy,Entertainment,US,2024-11-22T19:00:19Z,2.47,351195,65422,2362,0.193009582
"we built a haunted mansion, but every room has a secret | Life & Death",CarynandConnieGaming,Gaming,US,2024-11-21T02:03:04Z,27.85,498478,45465,1425,0.094066338
Kendrick Lamar - wacced out murals (Official Audio),Kendrick Lamar,People & Blogs,US,2024-11-22T17:08:31Z,5.3,5805679,242019,18026,0.044791488
Dark Souls 3 But I'm ONLY LEVELING FAITH!,GinoMachino,Gaming,CA,2024-11-20T17:30:10Z,237.73,674030,6280,249,0.009686512
I BOUGHT A WRECKED PORSCHE 911 GT3RS THAT WENT SWIMMING,Mat Armstrong,Autos & Vehicles,GB,2024-11-17T18:00:32Z,40.82,4656936,197719,8912,0.04437059
VACATION ALONE Without Parents for 24 Hours *Security Cameras*,Jordan Matter,Entertainment,US,2024-11-16T15:00:07Z,33.53,12341248,129455,17502,0.011907791
Should we be worried by Russia's nuclear threats? | Ukraine War,Sky News,News & Politics,GB,2024-11-19T18:09:08Z,2.68,1569512,12898,6124,0.012119691
Elio | Teaser Trailer,Pixar,Film & Animation,US,2024-11-21T17:00:01Z,1.35,3281365,35206,2579,0.011515025
If we had a Pseudo Legendary Pokémon of Every Type,MandJTV,Gaming,US,2024-11-21T13:15:09Z,21.68,592810,27399,2486,0.050412442
Dude Perfect vs. Steph Curry,Dude Perfect,Sports,US,2024-11-16T14:59:48Z,24.2,10585159,303525,9438,0.029566207
HE HAS THE GUN!! - SONIC MOVIE 3 TRAILER 2 REACTION,Games Cage,Gaming,CA,2024-11-25T14:14:32Z,3.07,57414,3898,495,0.076514439
Hazardous Tactics | Hazard Hero Trailer | Overwatch 2,PlayOverwatch,Gaming,US,2024-11-19T17:00:02Z,2.17,1277726,46802,7133,0.04221171
🔴FULL REPLAY: SpaceX Launches Starship Flight 6 (Booster Catch Aborted),NASASpaceflight,Science & Technology,US,2024-11-20T00:30:35Z,338.63,1662376,29923,284,0.018170979
Here's how much it cost to fix my broken Bugatti Veyron,Hoovies Garage,Autos & Vehicles,US,2024-11-20T17:46:46Z,29.75,830485,44655,5883,0.060853598
Anime Vanguards | Aliens And Spirits,Kitawari,People & Blogs,US,2024-11-21T14:00:06Z,1.25,285477,12263,1767,0.049145816
Pushpa 2 The Rule Trailer (Telugu) | Allu Arjun | Sukumar | Rashmika Mandanna | Fahadh Faasil | DSP,Mythri Movie Makers,Entertainment,IN,2024-11-17T12:33:36Z,2.8,62185828,1229490,40817,0.020427596
Trolling My Boyfriends PRIVATE SERVER as a NOOB in Dress to Impress!,Dani and Snappy,Gaming,US,2024-11-25T23:49:55Z,10.43,228555,3584,655,0.018546958
jschlatt — Let It Snow! Let It Snow! Let It Snow! (Official),Schlatt & Co.,Music,US,2024-11-21T14:00:04Z,1.93,765987,88965,4544,0.122076484
Why Sunday School SCARED me,illymation,Film & Animation,US,2024-11-21T17:00:41Z,16.45,617286,43420,2823,0.074913411
Twenty One Pilots - The Line (from Arcane Season 2) [Official Audio],twenty one pilots,Music,US,2024-11-22T05:05:25Z,3.2,1401622,111671,6187,0.084086865
'Wicked' Cast Takes Over Kelly Clarkson Show | Full Interview,The Kelly Clarkson Show,People & Blogs,US,2024-11-19T22:30:02Z,25.27,668571,17657,684,0.027433137
I Ate At Buc-ee's Every Hour for 24 Hours,sir yacht,Entertainment,US,2024-11-21T16:59:50Z,26.72,451624,20265,927,0.04692399
