title,channelTitle,category,channel_country,date,time,duration,view_count,likes,engagement_rate,tags
Deliver Justice! Clash of Clans New Season,Clash of Clans,Gaming,US,10/31/2024,13:00:17,1.02,462575,15688,0.03676593,"""clash of clans|COC|Clash of Clans Gameplay|Clash of Clans Strategy|Clash of Clans Animation|Clash of Clans Commercial|Clash of Clans Attacks|Clash of Clans Town Hall|Hog Rider|PEKKA|Clan Wars|season challenges|clan war leagues|clash on|clan game|clan games|clash-a-rama|clasharama|justice|justice season|war machine scenery|Judgment King|Justice Queen|Grand Judge|Justice Scenery|clash of clans new season|clash season|hammer jam"""
"Lady Gaga, Bruno Mars - Die With A Smile (Live in Las Vegas)",Bruno Mars,Music,CA,10/30/2024,1:00:22,4.7,10652596,349031,0.033859634,"""bruno mars|bruno|atlantic records|official video|pop music|R&B|funk|soul|bruno mars lady gaga|bruno mars lady gaga die with a smile|die with a smile|lady gaga bruno mars live|die with a smile live|lady gaga die with a smile|bruno mars die with a smile"""
Nintendo Music – Announcement Trailer,Nintendo of America,Gaming,US,10/30/2024,22:04:08,2.47,1301164,81632,0.074716946,"""nintendo|game|gameplay|fun|video game|action|adventure|rpg|play|switch|nintendo switch"""
MacBook Pro Announcement - October 30,Apple,Science & Technology,US,10/30/2024,15:11:07,16.88,23126483,70656,0.003055199,"""Apple|Apple announcement|keynote|MacBook Pro announcement|MacBook Pro|Apple Intelligence|October 2024"""
"Bobby Lashley comes face-to-face with Swerve Strickland at FRIGHT NIGHT! | 10/30/24, AEW Dynamite",All Elite Wrestling,Sports,US,10/31/2024,2:30:16,11.6,1526738,38933,0.027967471,"""aew|aew dynamite|aew dynamite highlights this week|aew dynamite highlights|all elite wrestling|pro wrestling|aew on tbs|aew rampage|aew highlights|aew zero hour|aew buy in|AEW TV|swerve strickland|shelton benjamin|prince nana|mvp|mvp aew|shelton benjamin aew|bobby lashley|bobby lashley aew|bobby lashley aew debut|aew fight forever"""
Marvel Studios | Look Ahead | Disney+,Marvel Entertainment,Entertainment,US,10/30/2024,13:30:06,1.88,1898258,83062,0.046419928,"""marvel|comics"""
Houston Texans vs. New York Jets Game Highlights | NFL 2024 Season Week 9,NFL,Sports,US,11/1/2024,3:44:50,12.37,2200281,24044,0.012349786,"""[none]"""
Have the coziest November in Hay Day,Hay Day,Gaming,FI,10/31/2024,7:50:00,1.98,1100593,18706,0.017781323,"""Hay Day|HayDay|Supercell|Suprcell|Farming|Farm life|mobile|tablet|mobile game|game|yt:cc=on|ios|android|amazon|series|farmer|pig|horse|cow|sheep|goat|puppy|dog|kitten|cat|fishing|sanctuary|elephant|zebra|giraffe|hippo"""
“Touch” Halloween Special Performance | KATSEYE,KATSEYE,Music,US,10/30/2024,15:02:37,2.7,2625812,178728,0.070052235,"""[none]"""
OPENING MY SIDEMEN SUNDAY PRESENT!,Miniminter,Entertainment,GB,10/30/2024,19:05:59,19.93,1589909,57077,0.036302078,"""simon|sidemen|miniminter|mm7games|random|vlog"""
"Pure CHAOS! Jon Moxley, AEW World Champion, responds to Orange Cassidy! | 10/30/24, AEW Dynamite",All Elite Wrestling,Sports,US,10/31/2024,2:15:00,9.57,610145,12782,0.022768358,"""aew|aew dynamite|aew dynamite highlights this week|aew dynamite highlights|aew on tnt|aew road to|all elite wrestling|pro wrestling|aew on tbs|aew rampage|aew highlights|aew rampage highlights|aew zero hour|aew buy in|AEW TV|jon moxley|pac|claudio castagnoli|marina shafir|wheeler yuta|orange cassidy|private party"""
This was one of the BIGGEST CHOKES EVER in the World Series...,Gomer Simpson ,Gaming,US,10/31/2024,6:29:00,7.0,571671,8405,0.020009761,"""GomesDaLegend|MLB 23|MLB The Show 23|What To Do First MLB 23|MLB 23 Tips|Make Stubs Fast MLB 23|MLB 23 Gameplay|MLB 23 New Features|MLB 23 News|Market Tips MLB 23|New Legends MLB 23|Free Packs MLB 23|Fast XP MLB 23|Best XP Method MLB 23|Ballplayer Tips MLB|No Money Spent MLB|MLB 23 Tier List|Best Cards MLB 23|MLB 23 NMS|Battle Royale MLB|Ranked Seasons MLB|MLB Pack Opening|NMS MLB The Show|Baseball|MLB|PS5|XBOX|Gaming|Sports"""
I bought a BROKEN BUGATTI VEYRON! My first million dollar hooptie?,Hoovies Garage,Autos & Vehicles,US,10/30/2024,17:48:17,18.48,749358,41592,0.062589577,"""[none]"""
Atlas Goes Hands On,Boston Dynamics,Science & Technology,US,10/30/2024,13:44:10,2.88,1568730,59282,0.042444525,"""boston dynamics|atlas|electric atlas|robots|robotics|humanoid robot|boston dynamics atlas|boston dynamics electric robot atlas|what's new atlas|boston dynamics atlas parkour|boston dynamic robots|atlas robot|boston dynamics robot|boston dynamics atlas video|how does atlas work?"""
The Strange Physics Principle That Shapes Reality,Veritasium,Education,US,10/29/2024,12:09:04,32.73,4370098,196878,0.046907186,"""veritasium|science|physics|Veritasium|math|quantum mechanics|Johann Bernoulli|Isaac Newton|principle of least action|problem of fastest descent|Snell’s Law|Pierre Louis Maupertuis|Fermat’s principle|Leonhard Euler|Joseph-Louis Lagrange|Hamilton’s principle"""
Yankees Lose the 2024 World Series | 1141,Talkin' Yanks,Sports,US,10/31/2024,6:00:31,23.53,204223,5079,0.038937828,"""yankees|new york yankees|talkin yanks|talkin yanks podcast|jomboy yankees|jomboy|jomboy media|jomboy videos|podcast|baseball|mlb|major league baseball|talkin' yanks|talkin' yanks podcast|yanks|yankees podcast|mlb podcast|baseball podcast|jomboy podcast|aaron boone|steinbrenner|brian cashman|new york"""
Please Stop Making Venom Movies,The Cosmonaut Variety Hour,Entertainment,US,10/30/2024,22:26:27,8.38,396330,23440,0.063338632,"""[none]"""
How to Ruin Geometry Dash,GD Colon,Gaming,CA,10/30/2024,19:00:06,17.87,419946,26052,0.07526682,"""gdcolon|gd colon|geometry dash|geometry dash lite|geometry dash free|battle pass|gacha|free games|if geometry dash was free|free mobile games being stinky and really really bad"""
I Got Every Fortnite Achievement,LazarBeam,Gaming,AU,10/29/2024,2:32:39,31.88,3795431,133108,0.036216967,"""[none]"""
São Paulo,The Weeknd - Topic,Music,CA,10/31/2024,0:04:07,5.03,1703099,59426,0.035455954,"""The Weeknd|ザウィークエンド|ザ・ウィークエンド|Anitta|アニッタ|São Paulo"""
Tays drops game on Heather Bowling?! Locked In S5 EP3 | @Footasylumofficial,Footasylum,Entertainment,GB,11/1/2024,19:00:17,45.72,1250571,22882,0.019507089,"""Footasylum|Yung Filly|Darkest Man|GK Barry|Nella Rose|Harry Pinero|Chunkz|Johnny Carey|Sharky|AJ Shabeel|Niko Omilana|King Kenny|Beta Squad|Sidemen|KSI|Locked In|Does The Shoe Fit|Chef Asylum|Stephen Tries|Bambino Becky|Max Khadar|Good Evening Britain|Liar Liar|Bad Bistro|Adeola Patronne|Chunkz & Filly|Philly|Young Filly|Chunks|BETA squad|Behzinga|Miniminter|Zerkaa|Tobjizzle|The Burnt Chip|tennessee|Chloe Burrows|Specs Gonzalez|Home Schooled"""
Yeat & Quavo - 5BRAZY [Official Music Video],Yeat Music,Music,US,10/30/2024,17:45:03,3.37,1066290,74548,0.07382607,"""yeat|summrs|lyfestyle|go2work|go to work|lyfe|afterlyfe|quavo|migos|offset|travis scott|huncho jack"""
Twenty One Pilots - Routines In The Night (Concert Film),twenty one pilots,Music,US,10/30/2024,17:00:06,3.42,598997,64167,0.111810243,"""twenty one pilots|twenty one pilots official|the clancy world tour|twenty one pilots live|tyler performing in pit|twenty one pilots show|clancy tour|clancy tour columbus|routines in the night live|twenty one pilots with fans|clancy album|nationwide arena|twenty one pilots hometown show|clancy live|21 pilots tour|21 pilots live|21pilots|tyler joseph|clancy tour live|clancy tour audience|twenty one pilots tv|overcompensate|i am clancy|next semester"""
JUJU HAS IT ALL! | Brawl Stars Animation,Brawl Stars,Gaming,FI,10/30/2024,7:09:09,0.88,7702576,214982,0.029297082,"""brawl stars|mobile game|mobile strategy game|mobile rpg|mobile battle royale|battle royale|supercell game|juju|brawler|brawl talk|spike|amber|colette|champion|hero|voodoo|doll"""
"Denzel Curry, LAZER DIM 700 & Bktherula - Still In The Paint (Official Music Video)",Lyrical Lemonade,Music,US,10/30/2024,2:00:06,4.35,1074087,94137,0.091320349,"""waka flocka flame song|waka flocka lazer dim|lazer dim|denzel curry|zeltron|LAZER DIM 700|train music videos|subway music videos|lyrical lemonade music video|AMD Visuals|AMD music video|BK music video|hard in the paint music video|atlanta music videos|waka flocka flame music video|LAZER DIM music video"""
I Bought The First 5 Things I Saw on TikTok Live,Safiya Nygaard,People & Blogs,US,10/29/2024,0:43:15,29.05,1837454,95387,0.053869104,"""i bought the first 5 things i saw on tiktok live|tiktok live haul|live shopping|qvc|highland crystal|wigs|crystal scoop|halara|windsor|athleisure|prom dress|haul|internet haul|shopping|tiktok|tiktok live|tiktok made me buy it|the internet made me buy it|safiya nygaard|safiya and tyler|sofia|sophia|safia"""
The Many Sins of Halloween Decorations,JonTronShow,Comedy,US,10/29/2024,18:25:13,13.55,899468,65394,0.0765975,"""jontron|jontronshow|halloween|decorations|funny|comedy"""
BREAKING NEWS! The Election's Most Difficult Decision…,CGP Grey,News & Politics,GB,10/29/2024,19:45:11,4.0,1398275,92183,0.065979153,"""cgpgrey|education|election|flags|maine"""
Megan Moroney - Am I Okay? (Official Video),MeganMoroneyVEVO,Music,US,10/30/2024,16:00:06,3.93,319032,7921,0.025740365,"""Megan moroney|tennessee orange|met somebody and he's got blue eyes|He opens the door and he don't make me cry|Tonight you’re lucky I’m drinking|Kansas Anymore|Another on the Way|Why Johnny|Girl In The Mirror|God Plays Gibson|Georgia Girl|Sleep on My Side|Mustang or Me|Sad Songs for Sad People|I'm Not Pretty|Lucky|Traitor Joe|Just ‘cause something’s good don’t mean it lasts|By fall we fell apart and just like that"""
FULL INNING: Dodgers score FIVE runs with 2 OUTS to TIE World Series Game 5!,MLB,Sports,US,10/31/2024,2:11:29,21.87,2849672,24640,0.009735857,"""mlb|baseball|sports|mlb highlights|sports highlights|baseball highlights"""
